ID,id_article,id_experiment,publication_year,Authors,language,document_type,doi,Book_DOI,Commentaires,experiment_type,control_Land_Use,control_type,control_Comment,control_species,control_NB_species,control_N_Woody,control_N_herb,control_N2_fixing,treatment_Land_Use,NEW_treatment_type,main_culture,Notes,treatment_species,treatment_NB_species,treatment_N_Woody,treatment_N_herb,treatment_N2_fixing,density,Organic_management,info,Confunding_factors,country,latitude,longitude,Y_(WGS84),X_(WGS84),altitude,precipitation,temperature,climate,soil_type,soil_depth_start,soil_depth_end,Thickness,Bulk_density_C,Coarse_fragment_C,Bulk_density_T,Coarse_fragment_T,Design,time_since_conversion,history,history_C,history_T,control_replicate_nb,treatment_replicate_nb,Table/Fig,Transformation,soc_unit_control,...60,control_soc_mean,control_soc_sd,control_soc_sd_F,control_soc_mean_T_ha,control_soc_sd_T_ha,treatment_soc_mean,treatment_soc_sd,treatment_soc_sd_F,treatment_soc_mean_T_ha,treatment_soc_sd_T_ha,delta_stock_C.yr,delta_stock_T.yr,Keep_ratio,Ratio,Ratio_vi,Keep_rate,Crate,Crate_vi,...79,delta_stock_T,Temperature_Wordclim,Precipitation_Wordclim,ETP_Wordclim,FAO_Climate,MEAN_depth,depth_diff,Depthfrom_zero,MEAN_depthD
1,5,1,2019,"Aryal, Deb R.; Gomez-Gonzalez, Rogelio R.; Hernandez-Nuriasmu, Rodrigo; Morales-Ruiz, Danilo E.",English,Article,10.1007/s10457-018-0310-y,http://dx.doi.org/10.1007/s10457-018-0310-y,"We have the Pastureland age but not the SAF age. We don't have the SD but the SE for the SOC. AGB doesn't take in count the litter biomass, just the grass and trees biomass. The biomass DATA is already converted in carbon. No need to make any calcul here.",LMP,Grassland,Full sun,NA,"Cynodon dactylon,Cynodon plectostachyus,Hiparrhenia rufa",3,0,3,0,grassland,SilvoPasture,Pasture,NA,"Cynodon dactylon,Cynodon plectostachyus,Hiparrhenia rufa,Acacia farnesiana,Alvaradoa amorphoides,Astronium graveolens,Bumelia Celastrina,Bursera copallifera,Bursera excelsa,Byrsonima crassifolia,Ceiba aesculifolia,Clethra mexicana,Cochlospermum vitifolium,Comacladia guatemalensis,Haematoxilum brasiletto,Leucaena leucocephala,Lysiloma acapulcense,Payena lucida,Pimenta dioica,Pithecellobium dulce,Swietenia macrophylla,Thevetia thevetioides,Tabebuia dominguensis",23,20,3,4,282,NO,NA,NA,Mexico,16°37'N,93°06'W,16.6166666666667,-93.1,494.5,1150,23,NA,Leptosols,0,15,15,110,40,130,39,CI,12.4,Maize cutivation for 10–15 years,cropland,cropland,10,10,Table 2,SE,t C ha-1,Done,"61,52","6,94 SE","21,95",61.52,21.95,"89,72","5,54 SE","17,52",89.72,17.52,NA,NA,YES,"0,3773313845","0,01653860842",YES,"2,274193548",NA,NA,NA,237,140,1861,Tropical Moist,7.5,15,TRUE,"(5,10]"
2,5,2,2019,"Aryal, Deb R.; Gomez-Gonzalez, Rogelio R.; Hernandez-Nuriasmu, Rodrigo; Morales-Ruiz, Danilo E.",English,Article,10.1007/s10457-018-0310-y,http://dx.doi.org/10.1007/s10457-018-0310-y,"We have the Pastureland age but not the SAF age. We don't have the SD but the SE for the SOC. AGB doesn't take in count the litter biomass, just the grass and trees biomass. The biomass DATA is already converted in carbon. No need to make any calcul here.",LMP,Grassland,Full sun,NA,"Cynodon plectostachyus,Brachiaria dictyoneura,Hiparrhenia rufa",3,0,3,0,grassland,SilvoPasture,Pasture,NA,"Cynodon plectostachyus,Brachiaria dictyoneura,Hiparrhenia rufa,Acacia farnesiana,Bucida buceras,Bursera graveolens,Byrsonima crassifolia,Cordia alliodora,Cordia dentata,Gliricidia sepium,Guazuma ulmifolia,Heliocarpus donell,Inga edulis,Leucaena leucocephala,Licania arborea,Pithecellobium dulce,Swietenia macrophylla",17,14,3,4,118,NO,NA,NA,Mexico,16°37'N,93°06'W,16.6166666666667,-93.1,591,1750,21,NA,Leptosols,0,15,15,110,40,80,110,CI,36.9,Maize for 10–15 years and 1–3 years of cotton cultivation,cropland,cropland,10,10,Table 2,SE,t C ha-1,Done,"50,95","5,91 SE","18,69",50.95,18.69,"48,46","3,90 SE","12,33",48.46,12.33,NA,NA,YES,"-0,05010604428","0,01993191777",YES,"-0,0674796748",NA,NA,NA,237,140,1861,Tropical Moist,7.5,15,TRUE,"(5,10]"
446,27,446,2010,"Fonte, Steven J.; Barrios, Edmundo; Six, Johan",English,Article,10.1016/j.geoderma.2009.12.016,http://dx.doi.org/10.1016/j.geoderma.2009.12.016,"Quesungual slash-and mulch agroforestry system (QSMAS). No information about the trees planted in this SAF. Error bars are standard error bars and not standard deviation. Here we compare the loss rate for the QSMAS and the SB systems with fertilizers. The QSMAS is 4 years old aged, whereas the SB is 2 years old aged.",LMP,Cropland,Full sun,NA,Slash and burn,3,3,0,0,Cropland,Agroforestry fallow,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Trees",3,1,2,1,NA,NO,NA,Ferti_T- vs. Ferti_C+,Honduras,14°4′N,88°34′W,14.0666666666667,-88.5666666666667,400,1400,24.5,NA,Cambisols,0,15,15,122,112,122,112,BA,11,Forest,forest,forest,3,3,Fig 4,NA,‰ year-1 loss,Done,"-2,20","0,69","0,69",-35.83,11.28,"-1,72","0,71","0,71",-27.94,11.53,NA,NA,NO,NA,Not possible,NO,Not possible,NA,NA,NA,234,126,1842,Tropical Moist,7.5,15,TRUE,"(5,10]"
447,27,447,2010,"Fonte, Steven J.; Barrios, Edmundo; Six, Johan",English,Article,10.1016/j.geoderma.2009.12.016,http://dx.doi.org/10.1016/j.geoderma.2009.12.016,"Quesungual slash-and mulch agroforestry system (QSMAS). No information about the trees planted in this SAF. Error bars are standard error bars and not standard deviation. Here we compare the loss rate for the QSMAS and the SB systems without fertilizers. The QSMAS is 4 years old aged, whereas the SB is 2 years old aged.",LMP,Cropland,Full sun,NA,Slash and burn,3,3,0,0,Cropland,Agroforestry fallow,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Trees",3,1,2,1,NA,NO,NA,Ferti_T- vs. Ferti_C-,Honduras,14°4′N,88°34′W,14.0666666666667,-88.5666666666667,400,1400,24.5,NA,Cambisols,0,15,15,122,112,122,112,BA,11,Forest,forest,forest,3,3,Fig 4,NA,‰ year-1 loss,Done,"-2,72","0,18","0,18",-44.16,2.94,"-1,72","0,71","0,71",-27.94,11.53,NA,NA,NO,NA,Not possible,NO,Not possible,NA,NA,NA,234,126,1842,Tropical Moist,7.5,15,TRUE,"(5,10]"
448,27,448,2010,"Fonte, Steven J.; Barrios, Edmundo; Six, Johan",English,Article,10.1016/j.geoderma.2009.12.016,http://dx.doi.org/10.1016/j.geoderma.2009.12.016,"Quesungual slash-and mulch agroforestry system (QSMAS). No information about the trees planted in this SAF. Error bars are standard error bars and not standard deviation. Here we compare the loss rate for the QSMAS and the SB systems without fertilizers. The QSMAS is 4 years old aged, whereas the SB is 2 years old aged.",LUC,Forest,Forest,NA,Forest,1,1,0,N2 fixing,Cropland,Agroforestry fallow,"Beans, Maize",NA,"zea mays,Phaseolus vulgaris,Trees",3,1,2,N2 fixing,NA,NO,NA,Ferti_T- vs.,Honduras,14°4′N,88°34′W,14.0666666666667,-88.5666666666667,400,1400,24.5,NA,Cambisols,0,15,15,122,112,122,112,BA,11,Forest,forest,forest,3,3,Fig 4,NA,‰ year-1 loss,Done,"-0,52","0,59","0,59",-8.45,9.59,"-1,72","0,71","0,71",-27.94,11.53,-0.52,NA,NO,NA,Not possible,NO,Not possible,NA,NA,NA,234,126,1842,Tropical Moist,7.5,15,TRUE,"(5,10]"
449,29,449,2009,"Geissen, Violette; Pena-Pena, Karina; Huerta, Esperanza",English,Article,"10,1016/j,pedobi,2009,03,004",http://dx.doi.org/10.1016/j.pedobi.2009.03.004,NA,LMP,Cropland,Full sun,NA,Musa acuminata,1,0,1,0,Cropland,Shaded perennial,Banana,NA,"Musa acuminata,Cedrela odorata",2,1,1,0,1200,NO,NA,NA,Mexico,17°34'N,92°53'W,17.5666666666667,-92.8833333333333,46,3862,25.4,NA,Luvisols,0,10,10,104,61,94,61,CI,12.6820185614849,Riparian primary forest,forest,forest,5,5,Table 1,NA,g 100 g-1,Done,"1,27","0,30","0,30",12.4,2.93,"2,19","0,77","0,77",19.33,6.8,NA,NA,YES,"0,4437885265","0,03588427744",YES,"0,2348454915","0,3297004068",NA,NA,258,114,1801,Tropical Wet,5,10,TRUE,"(0,5]"
450,29,450,2009,"Geissen, Violette; Pena-Pena, Karina; Huerta, Esperanza",English,Article,"10,1016/j,pedobi,2009,03,004",http://dx.doi.org/10.1016/j.pedobi.2009.03.004,NA,LMP,Cropland,Full sun,NA,Musa acuminata,1,0,1,0,Cropland,Shaded perennial,Banana,NA,"Musa acuminata,Cedrela odorata",2,1,1,0,1200,NO,NA,NA,Mexico,17°34'N,92°53'W,17.5666666666667,-92.8833333333333,46,3862,25.4,NA,Luvisols,0,10,10,109,61,94,61,CI,12.6820185614849,Riparian primary forest,forest,forest,5,5,Table 1,NA,g 100 g-1,Done,"1,75","0,87","0,87",17.91,8.9,"2,19","0,77","0,77",19.33,6.8,NA,NA,YES,"0,07623265593","0,07415445921",YES,"0,04809589831","0,5322379322",NA,NA,258,114,1801,Tropical Wet,5,10,TRUE,"(0,5]"
451,29,451,2009,"Geissen, Violette; Pena-Pena, Karina; Huerta, Esperanza",English,Article,"10,1016/j,pedobi,2009,03,004",http://dx.doi.org/10.1016/j.pedobi.2009.03.004,NA,LUC,Forest,Forest,NA,Forest,1,1,0,N2 fixing,Cropland,Shaded perennial,Banana,NA,"Musa acuminata,Cedrela odorata",2,1,1,N2 fixing,1200,NO,NA,NA,Mexico,17°34'N,92°53'W,17.5666666666667,-92.8833333333333,46,3862,25.4,NA,Luvisols,0,10,10,90,61,94,61,CI,12.6820185614849,Riparian primary forest,forest,forest,5,5,Table 1,NA,g 100 g-1,Done,"3,53","0,95","0,95",29.83,8.03,"2,19","0,77","0,77",19.33,6.8,NA,NA,YES,"-0,4339112152","0,03920956517",YES,"-0,3559924068","0,5025400678",NA,NA,258,114,1801,Tropical Wet,5,10,TRUE,"(0,5]"
452,29,452,2009,"Geissen, Violette; Pena-Pena, Karina; Huerta, Esperanza",English,Article,"10,1016/j,pedobi,2009,03,004",http://dx.doi.org/10.1016/j.pedobi.2009.03.004,NA,LUC,Forest,Forest,NA,Forest,1,1,0,N2 fixing,Cropland,Shaded perennial,Banana,NA,"Musa acuminata,Cedrela odorata",2,1,1,N2 fixing,1200,NO,NA,NA,Mexico,17°34'N,92°53'W,17.5666666666667,-92.8833333333333,46,3862,25.4,NA,Luvisols,0,10,10,100,61,94,61,CI,12.6820185614849,Riparian primary forest,forest,forest,5,5,Table 1,NA,g 100 g-1,Done,"2,35","0,33","0,33",22.07,3.1,"2,19","0,77","0,77",19.33,6.8,NA,NA,YES,"-0,132389188","0,02866812113",YES,"-0,09275410169","0,3354298983",NA,NA,258,114,1801,Tropical Wet,5,10,TRUE,"(0,5]"
453,29,453,2009,"Geissen, Violette; Pena-Pena, Karina; Huerta, Esperanza",English,Article,"10,1016/j,pedobi,2009,03,004",http://dx.doi.org/10.1016/j.pedobi.2009.03.004,NA,LMP,Cropland,Full sun,NA,Musa acuminata,1,0,1,0,Cropland,Shaded perennial,Banana,NA,"Musa acuminata,Cedrela odorata",2,1,1,0,1200,NO,NA,NA,Mexico,17°34'N,92°53'W,17.5666666666667,-92.8833333333333,46,3862,25.4,NA,Luvisols,0,10,10,104,61,108,61,CI,12.6820185614849,Riparian primary forest,forest,forest,5,5,Table 1,NA,g 100 g-1,Done,"1,27","0,30","0,30",12.4,2.93,"1,27","0,26","0,26",12.88,2.64,NA,NA,YES,"0,03774032798","0,01954243908",YES,"0,01616989831","0,1886912542",NA,NA,258,114,1801,Tropical Wet,5,10,TRUE,"(0,5]"
454,29,454,2009,"Geissen, Violette; Pena-Pena, Karina; Huerta, Esperanza",English,Article,"10,1016/j,pedobi,2009,03,004",http://dx.doi.org/10.1016/j.pedobi.2009.03.004,NA,LMP,Cropland,Full sun,NA,Musa acuminata,1,0,1,0,Cropland,Shaded perennial,Banana,NA,"Musa acuminata,Cedrela odorata",2,1,1,0,1200,NO,NA,NA,Mexico,17°34'N,92°53'W,17.5666666666667,-92.8833333333333,46,3862,25.4,NA,Luvisols,0,10,10,109,61,108,61,CI,12.6820185614849,Riparian primary forest,forest,forest,5,5,Table 1,NA,g 100 g-1,Done,"1,75","0,87","0,87",17.91,8.9,"1,27","0,26","0,26",12.88,2.64,NA,NA,YES,"-0,3298155426","0,05781262085",YES,"-0,1705796949","0,3912287797",NA,NA,258,114,1801,Tropical Wet,5,10,TRUE,"(0,5]"
455,29,455,2009,"Geissen, Violette; Pena-Pena, Karina; Huerta, Esperanza",English,Article,"10,1016/j,pedobi,2009,03,004",http://dx.doi.org/10.1016/j.pedobi.2009.03.004,NA,LUC,Forest,Forest,NA,Forest,1,1,0,N2 fixing,Cropland,Shaded perennial,Banana,NA,"Musa acuminata,Cedrela odorata",2,1,1,N2 fixing,1200,NO,NA,NA,Mexico,17°34'N,92°53'W,17.5666666666667,-92.8833333333333,46,3862,25.4,NA,Luvisols,0,10,10,90,61,108,61,CI,12.6820185614849,Riparian primary forest,forest,forest,5,5,Table 1,NA,g 100 g-1,Done,"3,53","0,95","0,95",29.83,8.03,"1,27","0,26","0,26",12.88,2.64,NA,NA,YES,"-0,8399594137","0,02286772681",YES,"-0,574668","0,3615309153",NA,NA,258,114,1801,Tropical Wet,5,10,TRUE,"(0,5]"
456,29,456,2009,"Geissen, Violette; Pena-Pena, Karina; Huerta, Esperanza",English,Article,"10,1016/j,pedobi,2009,03,004",http://dx.doi.org/10.1016/j.pedobi.2009.03.004,NA,LUC,Forest,Forest,NA,Forest,1,1,0,N2 fixing,Cropland,Shaded perennial,Banana,NA,"Musa acuminata,Cedrela odorata",2,1,1,N2 fixing,1200,NO,NA,NA,Mexico,17°34'N,92°53'W,17.5666666666667,-92.8833333333333,46,3862,25.4,NA,Luvisols,0,10,10,100,61,108,61,CI,12.6820185614849,Riparian primary forest,forest,forest,5,5,Table 1,NA,g 100 g-1,Done,"2,35","0,33","0,33",22.07,3.1,"1,27","0,26","0,26",12.88,2.64,NA,NA,YES,"-0,5384373865","0,01232628277",YES,"-0,3114296949","0,1944207458",NA,NA,258,114,1801,Tropical Wet,5,10,TRUE,"(0,5]"
457,31,457,2002,"McDonald, MA; Healey, JR; Stevens, PA",English,Article,10.1016/S0167-8809(01)00286-9,http://dx.doi.org/10.1016/S0167-8809(01)00286-9,"Here we compare a SAF system to an agricultural system. Here the measure was taken under the hedgerow. The SOC measure is OM in g kg-1. So we divide the data by 1,72",LUC,Forest,Forest,NA,Forest,NA,1,0,N2 fixing,Cropland,Hedgerow,Others,NA,"Allium ascalonicum,Thymus vulgaris,Daucus carota,Solanum tuberosum,Beta vulgaris,Brassica oleracea,Capsicum annuum,Cucumis sativus,Calliandra calothyrsus",9,1,8,N2 fixing,NA,NA,NA,NA,Jamaica,18°N,76°W,18,-76,1300,2180,16.1,NA,Cambisols,0,10,10,89,0,120,0,BACI,5,Secondary Forest,forest,forest,4,4,Fig 2,OM -SD to estimate,g C kg-1,Done,"118,55",NA,NA,105.51,NA,"65,35",NA,NA,78.42,NA,NA,NA,YES,"-0,2967103671",0,NO,NA,NA,NA,NA,NA,NA,1713,Warm Temperate Moist,5,10,TRUE,"(0,5]"
458,31,458,2002,"McDonald, MA; Healey, JR; Stevens, PA",English,Article,10.1016/S0167-8809(01)00286-9,http://dx.doi.org/10.1016/S0167-8809(01)00286-9,"Here we compare a SAF system to an agricultural system. Here the measure was taken under the hedgerow. The SOC measure is OM in g kg-1. So we divide the data by 1,73",LUC,Forest,Forest,NA,Forest,NA,1,0,N2 fixing,Cropland,Hedgerow,Others,NA,"Allium ascalonicum,Thymus vulgaris,Daucus carota,Solanum tuberosum,Beta vulgaris,Brassica oleracea,Capsicum annuum,Cucumis sativus,Calliandra calothyrsus",9,1,8,N2 fixing,NA,NA,NA,NA,Jamaica,18°N,76°W,18,-76,1300,2180,16.1,NA,Cambisols,0,10,10,89,0,118,0,BACI,5,Secondary Forest,forest,forest,4,4,Fig 2,OM -SD to estimate,g C kg-1,Done,"118,55",NA,NA,105.51,NA,"70,59",NA,NA,83.3,NA,NA,NA,YES,"-0,2363258131",0,NO,NA,NA,NA,NA,NA,NA,1713,Warm Temperate Moist,5,10,TRUE,"(0,5]"
459,31,459,2002,"McDonald, MA; Healey, JR; Stevens, PA",English,Article,10.1016/S0167-8809(01)00286-9,http://dx.doi.org/10.1016/S0167-8809(01)00286-9,"Here we compare a SAF system to an agricultural system. Here the measure was taken under the hedgerow. The SOC measure is OM in g kg-1. So we divide the data by 1,74",LMP,Cropland,Full sun,NA,"Allium ascalonicum,Thymus vulgaris,Daucus carota,Solanum tuberosum,Beta vulgaris,Brassica oleracea,Capsicum annuum,Cucumis sativus",8,0,8,0,Cropland,Hedgerow,Others,NA,"Allium ascalonicum,Thymus vulgaris,Daucus carota,Solanum tuberosum,Beta vulgaris,Brassica oleracea,Capsicum annuum,Cucumis sativus,Calliandra calothyrsus",9,1,8,1,NA,NA,NA,NA,Jamaica,18°N,76°W,18,-76,1300,2180,16.1,NA,Cambisols,0,10,10,119,0,120,0,BACI,NA,Secondary Forest,forest,forest,4,4,Fig 2,OM -SD to estimate,g C kg-1,Done,"76,16",NA,NA,90.63,NA,"65,35",NA,NA,78.42,NA,NA,#VALUE!,YES,"-0,1447651361",0,NO,NA,NA,NA,NA,NA,NA,1713,Warm Temperate Moist,5,10,TRUE,"(0,5]"
460,31,460,2002,"McDonald, MA; Healey, JR; Stevens, PA",English,Article,10.1016/S0167-8809(01)00286-9,http://dx.doi.org/10.1016/S0167-8809(01)00286-9,"Here we compare a SAF system to an agricultural system. Here the measure was taken under the hedgerow. The SOC measure is OM in g kg-1. So we divide the data by 1,72",LMP,Cropland,Full sun,NA,"Allium ascalonicum,Thymus vulgaris,Daucus carota,Solanum tuberosum,Beta vulgaris,Brassica oleracea,Capsicum annuum,Cucumis sativus",8,0,8,0,Cropland,Hedgerow,Others,NA,"Allium ascalonicum,Thymus vulgaris,Daucus carota,Solanum tuberosum,Beta vulgaris,Brassica oleracea,Capsicum annuum,Cucumis sativus,Calliandra calothyrsus",9,1,8,1,NA,NA,NA,NA,Jamaica,18°N,76°W,18,-76,1300,2180,16.1,NA,Cambisols,0,10,10,119,0,118,0,BACI,5,Secondary Forest,forest,forest,4,4,Fig 2,OM -SD to estimate,g C kg-1,Done,"76,16",NA,NA,90.63,NA,"70,59",NA,NA,83.3,NA,NA,"-1,466790698",YES,"-0,08438058214",0,NO,NA,NA,NA,-1.466790698,NA,NA,1713,Warm Temperate Moist,5,10,TRUE,"(0,5]"
461,33,461,2002,"Henriksen, I; Michelsen, A; Schlonvoigt, A",English,Article,10.1023/A:1015803618199,http://dx.doi.org/10.1023/A:1015803618199,"Here, the treatment and the control differ in their tillage treatment. The measures were taken in 1997 but only in 1994 the experimental SAF plots were split into two types of tillage management. The measures of carbon are a percentage of SOM in the soil. We did the conversion to carbon percentage by /1,72. They measured the SOM before sawing beans, two times during the bean grow of bean, and one sample was realized after the bean's harvest. Only the sample 2 (first sample made first sample made during the bean crop) is presented here. Here we present SAF with no tillage compared to the same SAF with tillage. No SD error here, it is SE, but too small to be quantified with Web plotdigitizer. The biomass is defined as the weight of the tree prunings applied to the soil, so no biomass data on the entire SAF tree has been made here.",LMP,Cropland,Full sun,NA,Phaseolus vulgaris,1,0,1,1,Cropland,Alley cropping,Beans,no till,"Phaseolus vulgaris,Erythrina poeppigiana",2,1,1,2,NA,NO,NA,NA,Costa Rica,9°53'N,83°43'W,9.88333333333333,-83.716667,602,2640,22,NA,Andosols,0,10,10,107,27,107,27,RCBD,7,cropland at least the 4 previous years,cropland,cropland,3,3,Fig 3,OM - sd to be estimated,%,Done,"10,19",NA,NA,106.07,NA,"10,47",NA,NA,109.04,NA,NA,NA,YES,"0,02761516703",0,YES,"0,4242732558",0,NA,NA,NA,NA,1713,Tropical Wet,5,10,TRUE,"(0,5]"
462,33,462,2002,"Henriksen, I; Michelsen, A; Schlonvoigt, A",English,Article,10.1023/A:1015803618199,http://dx.doi.org/10.1023/A:1015803618199,"Here, the treatment and the control differ in their tillage treatment. The measures were taken in 1997 but only in 1994 the experimental SAF plots were split into two types of tillage management. The measures of carbon are a percentage of SOM in the soil. We did the conversion to carbon percentage by /1,72. They measured the SOM before sawing beans, two times during the bean grow of bean, and one sample was realized after the bean's harvest. Only the sample 2 (first sample made first sample made during the bean crop) is presented here. Here we present SAF with no tillage compared to the same SAF with tillage. No SD error here, it is SE, but too small to be quantified with Web plotdigitizer. The biomass is defined as the weight of the tree prunings applied to the soil, so no biomass data on the entire SAF tree has been made here.",LMP,Cropland,Full sun,NA,Phaseolus vulgaris,1,0,1,1,Cropland,Alley cropping,Beans,no till,"Phaseolus vulgaris,Calliandra calothyrsus",2,1,1,2,NA,NO,NA,NA,Costa Rica,9°53'N,83°43'W,9.88333333333333,-83.716667,602,2640,22,NA,Andosols,0,10,10,107,27,107,27,RCBD,7,cropland at least the 4 previous years,cropland,cropland,3,3,Fig 3,OM - sd to be estimated,%,Done,"10,19",NA,NA,106.07,NA,"10,39",NA,NA,108.19,NA,NA,NA,YES,"0,0198026273",0,YES,"0,3030523256",NA,NA,NA,NA,NA,1713,Tropical Wet,5,10,TRUE,"(0,5]"
463,33,463,2002,"Henriksen, I; Michelsen, A; Schlonvoigt, A",English,Article,10.1023/A:1015803618199,http://dx.doi.org/10.1023/A:1015803618199,"Here, the treatment and the control differ in their tillage treatment. The measures were taken in 1997 but only in 1994 the experimental SAF plots were split into two types of tillage management. The measures of carbon are a percentage of SOM in the soil. We did the conversion to carbon percentage by /1,72. They measured the SOM before sawing beans, two times during the bean grow of bean, and one sample was realized after the bean's harvest. Only the sample 2 (first sample made first sample made during the bean crop) is presented here. Here we present SAF with no tillage compared to the same SAF with tillage. No SD error here, it is SE, but too small to be quantified with Web plotdigitizer. The biomass is defined as the weight of the tree prunings applied to the soil, so no biomass data on the entire SAF tree has been made here.",LMP,Cropland,Full sun,NA,Phaseolus vulgaris,1,0,1,1,Cropland,Alley cropping,Beans,no till,"Phaseolus vulgaris,Erythrina poeppigiana",2,1,1,2,NA,NO,NA,NA,Costa Rica,9°53'N,83°43'W,9.88333333333333,-83.716667,602,2640,22,NA,Andosols,0,10,10,107,27,107,27,RCBD,7,cropland at least the 4 previous years,cropland,cropland,3,3,Fig 3,OM - sd to be estimated,%,Done,"10,19",NA,NA,106.07,NA,"10,39",NA,NA,108.19,NA,NA,NA,YES,"0,0198026273",0,YES,"0,3030523256",NA,NA,NA,NA,NA,1713,Tropical Wet,5,10,TRUE,"(0,5]"
464,33,464,2002,"Henriksen, I; Michelsen, A; Schlonvoigt, A",English,Article,10.1023/A:1015803618199,http://dx.doi.org/10.1023/A:1015803618199,"Here, the treatment is the SAF and the control is the Sole crop system. They measured the SOM before sawing beans, two times during the bean grow of bean, and one sample was realized after the bean's harvest. Only the sample 2 (first sample made during the bean crop) is presented here. No SD error here, it is SE,but too small to be quantified with Web plotdigitizer. The biomass is defined as the weight of the tree prunings applied to the soil, so no biomass data on the entire SAF tree has been made here. We did the conversion to carbon percentage by /1,72 for the SOC data",LMP,Cropland,Full sun,NA,Phaseolus vulgaris,1,0,1,1,Cropland,Alley cropping,Beans,till,"Phaseolus vulgaris,Erythrina poeppigiana",2,1,1,2,NA,NO,NA,NA,Costa Rica,9°53'N,83°43'W,9.88333333333333,-83.716667,602,2640,22,NA,Andosols,0,10,10,107,27,107,27,RCBD,7,cropland at least the 4 previous years,cropland,cropland,3,3,Fig 3,OM - sd to be estimated,%,Done,"10,02",NA,NA,104.37,NA,"10,02",NA,NA,104.37,NA,NA,NA,YES,0,0,YES,0,NA,NA,NA,NA,NA,1713,Tropical Wet,5,10,TRUE,"(0,5]"
465,33,465,2002,"Henriksen, I; Michelsen, A; Schlonvoigt, A",English,Article,10.1023/A:1015803618199,http://dx.doi.org/10.1023/A:1015803618199,"Here, the treatment is the SAF and the control is the Sole crop system. They measured the SOM before sawing beans, two times during the bean grow of bean, and one sample was realized after the bean's harvest. Only the sample 2 (first sample made during the bean crop) is presented here. No SD error here, it is SE,but too small to be quantified with Web plotdigitizer. The biomass is defined as the weight of the tree prunings applied to the soil, so no biomass data on the entire SAF tree has been made here. We did the conversion to carbon percentage by /1,72 for the SOC data",LMP,Cropland,Full sun,NA,Phaseolus vulgaris,1,0,1,1,Cropland,Alley cropping,Beans,till,"Phaseolus vulgaris,Calliandra calothyrsus",2,1,1,2,NA,NO,NA,NA,Costa Rica,9°53'N,83°43'W,9.88333333333333,-83.716667,602,2640,22,NA,Andosols,0,10,10,107,27,107,27,RCBD,7,cropland at least the 4 previous years,cropland,cropland,3,3,Fig 3,OM - sd to be estimated,%,Done,"10,02",NA,NA,104.37,NA,"10,07",NA,NA,104.8,NA,NA,NA,YES,"0,004056800696",0,YES,"0,06061046512",NA,NA,NA,NA,NA,1713,Tropical Wet,5,10,TRUE,"(0,5]"
466,33,466,2002,"Henriksen, I; Michelsen, A; Schlonvoigt, A",English,Article,10.1023/A:1015803618199,http://dx.doi.org/10.1023/A:1015803618199,"Here, the treatment is the SAF and the control is the Sole crop system. They measured the SOM before sawing beans, two times during the bean grow of bean, and one sample was realized after the bean's harvest. Only the sample 2 (first sample made during the bean crop) is presented here. No SD error here, it is SE,but too small to be quantified with Web plotdigitizer. The biomass is defined as the weight of the tree prunings applied to the soil, so no biomass data on the entire SAF tree has been made here. We did the conversion to carbon percentage by /1,72 for the SOC data",LMP,Cropland,Full sun,NA,Phaseolus vulgaris,1,0,1,1,Cropland,Alley cropping,Beans,till,"Phaseolus vulgaris,Gliricidia sepium",2,1,1,2,NA,NO,NA,NA,Costa Rica,9°53'N,83°43'W,9.88333333333333,-83.716667,602,2640,22,NA,Andosols,0,10,10,107,27,107,27,RCBD,7,cropland at least the 4 previous years,cropland,cropland,3,3,Fig 3,OM - sd to be estimated,%,Done,"10,02",NA,NA,104.37,NA,"10,19",NA,NA,106.07,NA,NA,NA,YES,"0,01612938193",0,YES,"0,2424418605",NA,NA,NA,NA,NA,1713,Tropical Wet,5,10,TRUE,"(0,5]"
467,33,467,2002,"Henriksen, I; Michelsen, A; Schlonvoigt, A",English,Article,10.1023/A:1015803618199,http://dx.doi.org/10.1023/A:1015803618199,"Here, the treatment is the SAF and the control is the Sole crop system. They measured the SOM before sawing beans, two times during the bean grow of bean, and one sample was realized after the bean's harvest. Only the sample 2 (first sample made during the bean crop) is presented here. No SD error here, it is SE,but too small to be quantified with Web plotdigitizer. The biomass is defined as the weight of the tree prunings applied to the soil, so no biomass data on the entire SAF tree has been made here. We did the conversion to carbon percentage by /1,72 for the SOC data",LMP,Cropland,Alley cropping,NA,"Phaseolus vulgaris,Erythrina poeppigiana",2,1,1,N2 fixing,Cropland,Alley cropping,Beans,no till,"Phaseolus vulgaris,Calliandra calothyrsus",2,1,1,N2 fixing,NA,NO,NA,NA,Costa Rica,9°53'N,83°43'W,9.88333333333333,-83.716667,602,2640,22,NA,Andosols,0,10,10,107,27,107,27,RCBD,7,cropland at least the 4 previous years,cropland,cropland,3,3,Fig 3,OM - sd to be estimated,%,Done,"10,47",NA,NA,109.04,NA,"10,39",NA,NA,108.19,NA,NA,NA,YES,"-0,007812539737",0,YES,"-0,1212209302",NA,NA,NA,NA,NA,1713,Tropical Wet,5,10,TRUE,"(0,5]"
